RequestedISIN;RequestedDate;referenceDate;compositeLiquidityScore;concentrationWeightedLiquidityScore;holdingScore;turnoverScore;isin;amountType;ecbTiering;ecbHaircut;optionFlag;zeroCouponFlag;couponPaymentDate;couponRecordDate;interestPeriodStartDate;interestPeriodEndDate;couponPaymentFrequency;rateType;couponInterestRate;couponGrossAmount;aggregatedHoldingData.freeFloatHolding;aggregatedHoldingData.freeFloatHoldingEur;aggregatedHoldingData.freeFloatMarketValueEur;aggregatedHoldingData.concentration;aggregatedHoldingData.averageHoldingSizeEur;aggregatedHoldingData.averageHoldingSizeMarketValueEur;aggregatedHoldingData.medianHoldingSizeEur;aggregatedHoldingData.medianHoldingSizeMarketValueEur;aggregatedHoldingData.simpleMovingAverage['30'].concentration;aggregatedHoldingData.simpleMovingAverage['30'].concentrationDelta;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHolding;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHoldingDelta;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSizeDelta;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSizeDelta;aggregatedTransactionData.totalVolCurrentBD.volumeEur;aggregatedTransactionData.totalVolNext1BD.volumeEur;aggregatedTransactionData.totalVolNext2BD.volumeEur;aggregatedTransactionData.transactionCount;aggregatedTransactionData.averageTicketSizeEur;aggregatedTransactionData.averageGrossSettlementPriceEur;aggregatedTransactionData.medianTicketSizeEur;aggregatedTransactionData.medianGrossSettlementPriceEur;aggregatedTransactionData.settlementVWAPEur;aggregatedTransactionData.simpleMovingAverage['30'].concentration;aggregatedTransactionData.simpleMovingAverage['30'].concentrationDelta;aggregatedTransactionData.simpleMovingAverage['30'].volume;aggregatedTransactionData.simpleMovingAverage['30'].volumeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAP;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAPDelta;transaction.transactionId;transaction.transactionDate;transaction.settlementDate;transaction.transactionType;transaction.transactionStatus;transaction.quantity;transaction.quantityUnit;transaction.cashAmount;transaction.cashSettlementCurrency;transaction.grossSettlementPrice;transaction.receivingPartyType;transaction.deliveringPartyType
AT0000A34QR4;2023-09-20;2023-09-20T00:00:00;0.9024190242;0.9676096761;0.9909799098;0.9561295613;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.714E8;1.714E8;1.70445302E8;40.0;4285000.0;4261132.55;1250000.0;1243037.5;39.0;0.0;1.656666666667E8;0.0346;4231573.8304;0.0126;1131666.6667;0.1046;400000.0;600000.0;1.59E7;;;;;;;3.0;0.0;1836666.6667;-0.7822;334251.634;-0.4016;231666.6667;-0.1367;53.949;0.8744;53.8927;0.8763;53.9616;0.8739;;;;;;;;;;;;
AT0000A32562;2023-09-19;2023-09-19T00:00:00;0.9192291923;0.9852398524;0.9971299713;0.9688396884;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.335E8;2.335E8;2.2872726E8;56.0;4169642.8571;4084415.3571;1600000.0;1567296.0;55.0;0.0;2.332733333333E8;0.001;4233738.4995;-0.0151;1663333.3333;-0.0381;800000.0;;4300000.0;;;;;;;;;473333.3333;0.6901;;;;;;;;;54.1166;0.9051;;;;;;;;;;;;
AT0000A34QR4;2023-09-19;2023-09-19T00:00:00;0.9737597376;0.9790897909;0.9922099221;0.9844198442;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.71E8;1.71E8;1.6985259E8;40.0;4275000.0;4246314.75;1250000.0;1241612.5;39.0;0.0;1.650166666667E8;0.0363;4221986.1111;0.0126;1123333.3333;0.1128;3100000.0;400000.0;600000.0;8.0;387500.0;100.9778;350000.0;100.9705;100.9634;3.0;1.0;1836666.6667;0.6878;340918.3007;0.1366;238333.3333;0.4685;53.939;0.8721;53.8827;0.8739;53.9517;0.8714;;;;;;;;;;;;
AT0000A33SH3;2023-09-19;2023-09-19T00:00:00;0.9153225806;0.872983871;0.8044354839;0.8951612903;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.355182E9;1.355182E9;1.33883850508E9;82.0;1.65266097561E7;1.63272988424E7;2122500.0;2096902.65;79.0;0.0;1.3927835E9;-0.027;1.75419856515E7;-0.0579;2043350.0;0.0387;1.5324E8;9.0655E7;2.08831E8;29.0;5284137.931;100.2143;50000.0;100.2423;100.2127;21.0;0.0;1.185198333333E8;0.2929;5894027.789;-0.1035;346383.3333;-0.8557;100.384;-0.0017;100.5011;-0.0026;100.1819;3.0E-4;;;;;;;;;;;;
AT0000A2XLD9;2023-09-19;2023-09-19T00:00:00;0.8007380074;0.8126281263;0.9454694547;0.8589585896;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.936465E7;7.0;1.54E7;1.419495E7;2000000.0;1843500.0;6.0;0.0;1.0766E8;0.0013;1.589E7;-0.0308;2140000.0;-0.0654;;4400000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-09-19;2023-09-19T00:00:00;0.8515785158;0.8860188602;0.9401394014;0.9069290693;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.84661975E7;6.0;8283333.3333;8077699.5833;2500000.0;2437937.5;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-09-18;2023-09-18T00:00:00;0.8528085281;0.9639196392;0.9954899549;0.9475194752;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.335E8;2.335E8;2.28978039E8;56.0;4169642.8571;4088893.5536;1600000.0;1569014.4;55.0;0.0;2.332666666667E8;0.001;4233619.4519;-0.0151;1663333.3333;-0.0381;200000.0;800000.0;;;;;;;;;;446666.6667;-0.5522;;;;;;;;;50.68;1.0;;;;;;;;;;;;
AT0000A326N4;2023-09-18;2023-09-18T00:00:00;0.8503485035;0.8864288643;0.9401394014;0.9073390734;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.849726E7;6.0;8283333.3333;8082876.6667;2500000.0;2439500.0;6.0;0.0;4.972E7;-4.0E-4;8286666.6666;-4.0E-4;2500000.0;0.0;0.0;;;;;;;;;;;40000.0;-1.0;;;;;;;;;0.0;0.0;;;;;;;;;;;;
AT0000A2XLD9;2023-09-18;2023-09-18T00:00:00;0.8003280033;0.8122181222;0.9442394424;0.8593685937;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.944011E7;7.0;1.54E7;1.420573E7;2000000.0;1844900.0;6.0;0.0;1.0766E8;0.0013;1.589E7;-0.0308;2140000.0;-0.0654;;;4400000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-09-18;2023-09-18T00:00:00;0.8911290323;0.8266129032;0.810483871;0.8810483871;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.324209E9;1.324209E9;1.30772259795E9;81.0;1.63482592593E7;1.61447234315E7;2000000.0;1975100.0;79.0;0.0;1.3903382E9;-0.0476;1.75319522462E7;-0.0675;2039266.6667;-0.0193;7.7807E7;1.5324E8;9.0655E7;32.0;2431468.75;100.3448;15500.0;100.4894;98.2614;21.0;0.0;1.167643666667E8;-0.3336;5846833.4477;-0.5841;345933.3333;-0.9552;100.3926;-5.0E-4;100.505;-2.0E-4;100.1838;-0.0192;;;;;;;;;;;;
AT0000A34QR4;2023-09-18;2023-09-18T00:00:00;0.8745387454;0.9618696187;0.979499795;0.9475194752;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.701E8;1.701E8;1.6914744E8;39.0;4361538.4615;4337113.8462;1300000.0;1292720.0;39.0;0.0;1.641033333333E8;0.0365;4205451.0234;0.0371;1115000.0;0.1659;;3100000.0;400000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-09-15;2023-09-15T00:00:00;0.8012320329;0.8135523614;0.9449691992;0.8599589322;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.961798E7;7.0;1.54E7;1.423114E7;2000000.0;1848200.0;6.0;0.0;1.0766E8;0.0013;1.589E7;-0.0308;2140000.0;-0.0654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-09-15;2023-09-15T00:00:00;0.9067761807;0.9741273101;0.9917864476;0.9626283368;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.701E8;1.701E8;1.69276716E8;38.0;4476315.7895;4454650.4211;1300000.0;1293708.0;38.0;0.0;1.630333333333E8;0.0433;4184390.7324;0.0698;1105000.0;0.1765;400000.0;;3100000.0;;;;;;;3.0;0.0;1813333.3333;-0.7794;341811.1578;-0.4149;236666.6667;-0.1549;53.9272;0.9814;53.8711;0.9835;53.9411;0.9809;;;;;;;;;;;;
AT0000A33SH3;2023-09-15;2023-09-15T00:00:00;0.9173387097;0.9112903226;0.7983870968;0.8991935484;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.404662E9;1.404662E9;1.3944079674E9;80.0;1.7558275E7;1.74300995925E7;2429500.0;2411764.65;79.0;0.0;1.3907107E9;0.01;1.75434202709E7;8.0E-4;2050433.3333;0.1849;1.47137E8;7.7807E7;1.5324E8;23.0;6397260.8696;99.9134;124000.0;100.1512;99.2488;21.0;0.0;1.183453333333E8;0.2433;5939723.3783;0.077;352083.3333;-0.6478;100.3933;-0.0048;100.5026;-0.0035;100.2336;-0.0098;;;;;;;;;;;;
AT0000A32562;2023-09-15;2023-09-15T00:00:00;0.853798768;0.9749486653;0.9975359343;0.9470225873;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.334E8;2.334E8;2.29296828E8;56.0;4167857.1429;4094586.2143;1600000.0;1571872.0;55.0;0.0;2.332566666667E8;6.0E-4;4238581.9739;-0.0167;1668333.3333;-0.041;200000.0;200000.0;800000.0;;;;;;;;;543333.3333;-0.6319;;;;;;;;;50.666;1.1056;;;;;;;;;;;;
AT0000A326N4;2023-09-15;2023-09-15T00:00:00;0.8550308008;0.8891170431;0.940862423;0.9071868583;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.86053575E7;6.0;8283333.3333;8100892.9167;2500000.0;2444937.5;6.0;0.0;4.974E7;-8.0E-4;8290000.0;-8.0E-4;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-09-14;2023-09-14T00:00:00;0.8553820871;0.9765817584;0.9971240756;0.9478225144;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.332E8;2.332E8;2.291950232E8;56.0;4164285.7143;4092768.2714;1600000.0;1572521.6;54.0;0.0;2.3324E8;-2.0E-4;4248948.2743;-0.0199;1676666.6667;-0.0457;0.0;200000.0;200000.0;;;;;;;;;540000.0;-1.0;;;;;;;;;50.4848;-1.0;;;;;;;;;;;;
AT0000A326N4;2023-09-14;2023-09-14T00:00:00;0.8586688578;0.8919474117;0.9416598192;0.9100246508;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.86426325E7;6.0;8283333.3333;8107105.4167;2500000.0;2446812.5;6.0;0.0;4.976E7;-0.0012;8293333.3333;-0.0012;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-09-14;2023-09-14T00:00:00;0.9083812654;0.9630238291;0.9843878389;0.9634346754;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.662E8;1.662E8;1.65654864E8;38.0;4373684.2105;4359338.5263;1250000.0;1245900.0;39.0;0.0;1.6198E8;0.0261;4153556.2744;0.053;1091666.6667;0.145;;400000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-09-14;2023-09-14T00:00:00;0.8015612161;0.8147082991;0.9453574363;0.8603122432;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.9083565E7;6.0;1.785E7;1.65139275E7;2700000.0;2497905.0;6.0;0.0;1.0766E8;-0.0052;1.589E7;0.1233;2140000.0;0.2617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-09-14;2023-09-14T00:00:00;0.8689516129;0.8528225806;0.8084677419;0.8669354839;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.438194E9;1.438194E9;1.427407545E9;93.0;1.54644516129E7;1.53484682258E7;1746000.0;1732905.0;79.0;0.0;1.3886121333333E9;0.0357;1.75389691129E7;-0.1183;2038783.3333;-0.1436;8.0982E7;1.47137E8;7.7807E7;23.0;3520956.5217;100.4621;35000.0;100.4797;100.4706;20.0;0.0;1.147555666667E8;-0.2943;5836048.016;-0.3967;349883.3333;-0.9;100.3906;7.0E-4;100.5149;-4.0E-4;100.2647;0.0021;;;;;;;;;;;;
AT0000A34QR4;2023-09-13;2023-09-13T00:00:00;0.9329218107;0.9757201646;0.9942386831;0.975308642;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.703E8;1.703E8;1.69135148E8;38.0;4481578.9474;4450924.9474;1300000.0;1291108.0;39.0;0.0;1.6157E8;0.054;4136016.8007;0.0835;1081666.6667;0.2018;800000.0;;400000.0;4.0;200000.0;102.658;200000.0;101.0758;102.9745;3.0;0.0;1866666.6667;-0.5714;368477.8245;-0.4572;263333.3333;-0.2405;57.1061;0.7977;57.05;0.7717;57.1169;0.8029;;;;;;;;;;;;
AT0000A32562;2023-09-13;2023-09-13T00:00:00;0.8144032922;0.9341563786;0.9806584362;0.9032921811;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.332E8;2.332E8;2.283881512E8;56.0;4164285.7143;4078359.8429;1600000.0;1566985.6;54.0;0.0;2.3323E8;-1.0E-4;4259433.6223;-0.0223;1685000.0;-0.0504;;;200000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-09-13;2023-09-13T00:00:00;0.8020576132;0.8156378601;0.9448559671;0.8609053498;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.886401E7;6.0;1.785E7;1.6477335E7;2700000.0;2492370.0;6.0;0.0;1.076833333333E8;-0.0054;1.58083333333E7;0.1292;2116666.6667;0.2756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-09-13;2023-09-13T00:00:00;0.9494949495;0.9595959596;0.8121212121;0.9292929293;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.388508E9;1.388508E9;1.3745187819E9;89.0;1.56012134831E7;1.54440312573E7;1800000.0;1781865.0;78.0;0.0;1.3856967E9;0.002;1.76082194271E7;-0.114;2047250.0;-0.1208;1.71087E8;8.0982E7;1.47137E8;21.0;8147000.0;100.5866;135000.0;100.6574;100.3707;21.0;0.0;1.145798666667E8;0.4932;5785095.9565;0.4083;352050.0;-0.6165;100.3925;0.0019;100.5186;0.0014;100.2471;0.0012;;;;;;;;;;;;
AT0000A326N4;2023-09-13;2023-09-13T00:00:00;0.858436214;0.8934156379;0.9411522634;0.9102880658;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.8549445E7;6.0;8283333.3333;8091574.1667;2500000.0;2442125.0;6.0;0.0;4.978E7;-0.0016;8296666.6666;-0.0016;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-09-12;2023-09-12T00:00:00;0.8612597777;0.8933717579;0.9407163442;0.9114862083;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.8633935E7;6.0;8283333.3333;8105655.8333;2500000.0;2446375.0;6.0;0.0;4.982E7;-0.0024;8262936.5079;0.0025;2466666.6667;0.0135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-09-12;2023-09-12T00:00:00;0.9860024702;0.9917661589;0.9913544669;0.992589543;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.701E8;1.701E8;1.69225686E8;37.0;4597297.2973;4573667.1892;1300000.0;1293318.0;39.0;0.0;1.6147E8;0.0534;4129622.2888;0.1132;1071666.6667;0.2131;7500000.0;800000.0;;8.0;937500.0;100.8012;400000.0;100.8012;100.8012;3.0;1.0;1843333.3333;3.0687;365144.4911;1.5675;260000.0;0.5385;57.0535;0.7668;57.0502;0.7669;57.0537;0.7668;;;;;;;;;;;;
AT0000A2XLD9;2023-09-12;2023-09-12T00:00:00;0.8023878139;0.8159736517;0.9444215727;0.8604363936;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.8997885E7;6.0;1.785E7;1.64996475E7;2700000.0;2495745.0;6.0;0.0;1.077066666667E8;-0.0056;1.57266666667E7;0.135;2093333.3333;0.2898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-09-12;2023-09-12T00:00:00;0.9272727273;0.9151515152;0.8060606061;0.9111111111;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.378457E9;1.378457E9;1.370186258E9;81.0;1.70179876543E7;1.69158797284E7;1979000.0;1967126.0;78.0;0.0;1.3844767333333E9;-0.0043;1.7631114319E7;-0.0348;2049250.0;-0.0343;8.3854E7;1.71087E8;8.0982E7;23.0;3645826.087;100.6357;20000.0;100.5929;100.619;22.0;0.0;1.134581E8;-0.2609;5615332.2528;-0.3507;349483.3333;-0.9428;100.3931;0.0024;100.5158;8.0E-4;100.2507;0.0037;;;;;;;;;;;;
AT0000A32562;2023-09-12;2023-09-12T00:00:00;0.8176204199;0.9497735694;0.9835323178;0.9123095924;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.332E8;2.332E8;2.288629464E8;56.0;4164285.7143;4086838.3286;1600000.0;1570243.2;54.0;0.0;2.3322E8;-1.0E-4;4269918.9702;-0.0247;1693333.3333;-0.0551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-09-11;2023-09-11T00:00:00;0.9252525253;0.9474747475;0.802020202;0.8929292929;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.451571E9;1.451571E9;1.441910794995E9;82.0;1.77020853659E7;1.75842779877E7;2122500.0;2108374.7625;78.0;0.0;1.3830972666667E9;0.0495;1.76140838663E7;0.005;2045283.3333;0.0378;1.33176E8;8.3854E7;1.71087E8;15.0;8878400.0;100.3248;300000.0;100.4639;99.7759;21.0;0.0;1.133014E8;0.1754;5870723.7641;0.5123;350183.3333;-0.1433;100.3911;-7.0E-4;100.5149;-5.0E-4;100.2486;-0.0047;;;;;;;;;;;;
AT0000A34QR4;2023-09-11;2023-09-11T00:00:00;0.0;0.0;0.9884726225;0.0;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.69E8;1.69E8;1.682057E8;39.0;4333333.3333;4312966.6667;1200000.0;1194360.0;39.0;0.0;1.6045E8;0.0533;4102054.7213;0.0564;1061666.6667;0.1303;0.0;7500000.0;800000.0;;;;;;;3.0;-1.0;1626666.6667;-1.0;367227.8245;-1.0;280000.0;-1.0;57.0548;-1.0;57.0515;-1.0;57.055;-1.0;;;;;;;;;;;;
AT0000A32562;2023-09-11;2023-09-11T00:00:00;0.8373816385;0.9641827913;0.9950596953;0.9349526554;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.332E8;2.332E8;2.288568832E8;55.0;4240000.0;4161034.24;1700000.0;1668339.2;54.0;0.0;2.332433333333E8;-2.0E-4;4278216.3647;-0.0089;1700000.0;0.0;0.0;;;;;;;;;;;616666.6667;-1.0;;;;;;;;;57.236;-1.0;;;;;;;;;;;;
AT0000A326N4;2023-09-11;2023-09-11T00:00:00;0.8699053108;0.8987237546;0.9398929601;0.9147797448;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.86724525E7;6.0;8283333.3333;8112075.4167;2500000.0;2448312.5;6.0;0.0;4.986E7;-0.0032;8229206.3492;0.0066;2433333.3333;0.0274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-09-11;2023-09-11T00:00:00;0.8065047345;0.8196788802;0.9435981886;0.8653766982;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.909963E7;6.0;1.785E7;1.6516605E7;2700000.0;2498310.0;6.0;0.0;1.0773E8;-0.0058;1.5645E7;0.1409;2070000.0;0.3043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-09-08;2023-09-08T00:00:00;0.9472616633;0.9249492901;0.8113590264;0.9127789047;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.472749E9;1.472749E9;1.465775533485E9;86.0;1.71249883721E7;1.70439015522E7;2037500.0;2027852.4375;78.0;0.0;1.3803023E9;0.067;1.76238924243E7;-0.0283;2041200.0;-0.0018;2.49923E8;1.33176E8;8.3854E7;30.0;8330766.6667;100.5716;56000.0;100.5687;100.2543;21.0;0.0;1.112943666667E8;1.2456;5685330.1278;0.4653;343100.0;-0.8368;100.4;0.0017;100.5177;5.0E-4;100.2623;-1.0E-4;;;;;;;;;;;;
AT0000A2XLD9;2023-09-08;2023-09-08T00:00:00;0.7991769547;0.8119341564;0.9444444444;0.8555555556;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.9179955E7;6.0;1.785E7;1.65299925E7;2700000.0;2500335.0;6.0;0.0;1.077533333333E8;-0.0061;1.55633333333E7;0.1469;2046666.6667;0.3192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-09-08;2023-09-08T00:00:00;0.8687242798;0.8950617284;0.941563786;0.9102880658;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.874079E7;6.0;8283333.3333;8123465.0;2500000.0;2451750.0;6.0;0.0;4.99E7;-0.004;8195476.1904;0.0107;2400000.0;0.0417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
